Quadtris: Draw Puzzle,https://apps.apple.com/us/app/quadtris-draw-puzzle/id1025325301,3.3,3,,"Quadtris - addictive puzzle game based on the legendary Tetris and Quadris! Draw the figures of Tetris on the field, make a line, dial glasses and put new records! Get bonuses for the number of lines, draw figures as you like, change the figures places! All comfortably to pass time :)

",Andrew Kyznetsov,32.7 MB,"English, Czech, Danish, Dutch, Finnish, French, German, Greek, Hebrew, Indonesian, Italian, Japanese, Korean, Malay, Norwegian Bokmål, Polish, Portuguese, Russian, Simplified Chinese, Spanish, Swedish, Thai, Traditional Chinese, Turkish, Vietnamese


      more",4+,Free,10-Jun-18,https://is2-ssl.mzstatic.com/image/thumb/Purple125/v4/7f/69/a9/7f69a917-8e30-a6d2-9d21-2175c1002dd1/AppIcon-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-8.png/230x0w.png,,Games
Quai10 Le Jeu,https://apps.apple.com/us/app/quai10-le-jeu/id1153762885,,,,"Découvrez Charleroi et le Quai10 tout en suivant les aventures de Charles !

Parcourez la forteresse de Charleroi au XVIIème siècle ainsi que le monde du jeu vidéo et du cinéma à travers le Quai10 !

Venez visiter le Quai10 afin de trouver le code qui débloquera le dernier niveau !

www.quai10.be

",Kraken Realtime SPRL,255.9 MB,English,4+,Free,19-Jan-17,https://is2-ssl.mzstatic.com/image/thumb/Purple111/v4/ac/8f/f5/ac8ff5d9-dd86-b7ff-5842-b4ba4d6ddeef/mzl.hnnqhwfj.jpg/230x0w.jpg,,Games
Quail Chase Golf Club,https://apps.apple.com/us/app/quail-chase-golf-club/id1460294033,,,,"Download the Quail Chase Golf Club app to enhance your golf experience!

This app includes:
- Interactive Scorecard
- Golf Games: Skins, Stableford, Par, Stroke Scoring
- GPS
- Measure your shot!
- Golfer Profile with Automatic Stats Tracker
- Hole Descriptions & Playing Tips
- Live Tournaments & Leaderboards
- Book Tee Times
- Course Tour
- Food & Beverage Menu
- Facebook Sharing
- And much more…

Quail Chase Golf Club is the Louisville golf community's only 27-hole championship regulation golf course. Built in a nature setting with many tree lined fairways, water hazards, bentgrass greens, a full service Pro Shop. PGA and LPGA staff members. Full practice facilities and food and beverage service.

The Challenge

27 regulation holes of spectacular Louisville golf
Course design by world-renowned architect David Pfaff of Carmel, California
In accurate compliance with all USGA specifications for sanctioned play
Sculpted white sand bunkers and water hazards
Gently undulating terrain, lush groves of Scotch pine, maple, oak, and dogwood trees, with scenic McNeely Lake as a backdrop

The Convenience

USGA handicap service available
Multiple tees on each hole
Complete watering, including roughs and fairways
Course rangers to keep play flowing
MasterCard, Visa and American Express accepted
Open year-round, seven days a week, daylight to dark
Advance tee times up to 7 days

The Clubhouse

Complete pro shop, with PGA professionals offering private lessons and clinics
Attractive practice area with driving range, putting green, and chipping area
Spacious veranda lounge, snack bar and grill
Shuttle service to parking area
Assisting in planning and coordinating your golf outing or tournament
Catering for special events available


      more
    
",Quail Chase Golf Club,54 MB,English,4+,Free,11-Jun-19,https://is3-ssl.mzstatic.com/image/thumb/Purple113/v4/66/57/66/665766b8-e240-6fb2-8f08-395c761c5f4f/AppIcon-0-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-10.png/230x0w.png,,Sports
Quail Creek Resort,https://apps.apple.com/us/app/quail-creek-resort/id1513662348,5,1,,"Download the Quail Creek Resort app to enhance your golf experience!

This app includes:
- Interactive Scorecard
- Golf Games: Skins, Stableford, Par, Stroke Scoring
- GPS
- Measure your shot!
- Golfer Profile with Automatic Stats Tracker
- Hole Descriptions & Playing Tips
- Live Tournaments & Leaderboards
- Book Tee Times
- Course Tour
- Food & Beverage Menu
- Facebook Sharing
- And much more…


      more
    
",Quail Creek Golf Course,64.4 MB,English,4+,Free,12-Jun-20,https://is5-ssl.mzstatic.com/image/thumb/Purple123/v4/df/8a/f8/df8af844-4906-5d74-1e6a-bc70e04d6c0a/AppIcon-0-0-1x_U007emarketing-0-0-0-10-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/230x0w.png,,Sports
Quail Ridge Country Club,https://apps.apple.com/us/app/quail-ridge-country-club/id1516406202,5,1,,"Download the Quail Ridge Country Club app to enhance your golf experience!

This app includes:
- Interactive Scorecard
- Golf Games: Skins, Stableford, Par, Stroke Scoring
- GPS
- Measure your shot!
- Golfer Profile with Automatic Stats Tracker
- Hole Descriptions & Playing Tips
- Live Tournaments & Leaderboards
- Book Tee Times
- Course Tour
- Food & Beverage Menu
- Facebook Sharing
- And much more…

The 9-hole golf course at Quail Ridge uses a traditional, classic design approach that leverages the natural beauty of its secluded New England surroundings.Quail Ridge was nominated for the 2006 Golf Digest “Best new private golf courses in America” contest. The course was also the site for the Massachusetts Golf Association Mid-Amateur qualifying event in August 2006. Quail Ridge is receiving many accolades for the beauty and challenge of the course layout.

Cut into 94 acres of mature pine trees and hardwood forest, the course is bounded by conservation land and water. Quail Ridge is secluded and serene. It appeals to golfers of any age and ability.

The course was architected by Mr. Mark Mungeam, a principal in the nationally-acclaimed golf course architect firm of Cornish, Silva, and Mungeam, Inc. Mr. Mungeam is nationally-known for his course renovation work at Olympia Fields Country Club for the 1997 Senior Open and the 2003 US Open, and his course renovation work at The Broadmoor for the 1996 U.S. Women’s Open. He describes Quail Ridge as “a beautiful New England course on a wonderful piece of property. The design fits the course naturally into the surrounding land. It is serene and challenging for any level of player.”

A CLASSIC GOLF EXPERIENCE
There are many aspects to the Quail Ridge golfing experience that you’ll find unique and attractive. Quail Ridge has a chipping area and putting green. Quail Ridge also offers a full array of childrens’ programs.

A REWARDING, BALANCED DESIGN
The golf course at Quail Ridge encourages you to think about every shot, balancing risk and reward. Holes vary in distance and angle, making it attractive to both long hitters and shot-makers; some holes favor a fade, while others reward a draw. Sweeping elevation changes and rock formations add to the experience. Quail Ridge has a balanced blend of hazards, including water, bunkers, wetlands, and New England woods. You’ll find this course both challenging and fun.


      more
    
","Palmer Golf Management, LLC",64.3 MB,English,4+,Free,12-Jun-20,https://is4-ssl.mzstatic.com/image/thumb/Purple113/v4/12/36/82/12368278-1a1a-00c1-d1b0-65bb902a9a54/AppIcon-0-0-1x_U007emarketing-0-0-0-10-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/230x0w.png,,Sports
Quake Jump,https://apps.apple.com/us/app/quake-jump/id1485981244,1,1,,"Tap the screen to jump and reach the finish line and raise the flag. Ensure perfect timing for jumps so that you don't fall down. Fun, exciting game.
",Bhupesh Mishra,73.5 MB,English,4+,Free,,https://is4-ssl.mzstatic.com/image/thumb/Purple123/v4/58/56/6a/58566a51-a303-d239-5941-9c034546956b/AppIcon-0-1x_U007emarketing-0-85-220-0-7.png/230x0w.png,,Games
Quake Surfer Monster Truck Race,https://apps.apple.com/us/app/quake-surfer-monster-truck-race/id664606679,5,1,,"Earthquake!

Monster Truck Racing like there is no tomorrow. 
Maneuver left and right. 
Speedup or slowdown. 
Don't trip or fall into holes on the ground 
Don't fall behind. 


      more
    
","Best Free and Fun Games, LLC",97.2 MB,English,4+,Free,,https://is5-ssl.mzstatic.com/image/thumb/Purple/v4/eb/e4/91/ebe4911d-6d2a-c7c5-6079-d3b223fba6f8/mzl.ecsngqqn.png/230x0w.png,,Games
Qual o nome?,https://apps.apple.com/us/app/qual-o-nome/id1416255354,5,1,,"Qual o nome?
É um jogo para crianças que une realidade aumentada com noções de alfabetização.
Brinque com personagens 3D em realidade aumentada, e depois, tente encontrar as letras que formam o nome do seu personagem.
São 10 personagens para interagir!

Mais novidades em breve.


      more
    
",Giovani Nascimento Pereira,19 MB,English,4+,Free,,https://is5-ssl.mzstatic.com/image/thumb/Purple128/v4/a8/65/93/a86593e9-dc22-d22e-eff4-0fa35769c47a/AppIcon-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-9.png/230x0w.png,,Education
What is the traffic sign?,https://apps.apple.com/us/app/what-is-the-traffic-sign/id1363398590,4,1,,"There are several traffic signs.

Including:
- Regulatory
- Warning
- Recreation

In addition to learning the signs, you have the simulated that helps you study. 
Play completely offline (no internet use)

Regulatory boards: Mandatory stop, give preference, forbidden direction, no turn left, no turn right, no return left, no return right, no parking, regulated parking, prohibited Stop and park, forbidden to overtake, etc...

Warning signs: Sharp left curve, sharp right curve, left turn, right curve, left winding track, right curving trail, sharp curve on s on the left, sharp curve in s on the right, S curve on the left, curve in S to the Right, crossing paths, etc...


      more
    
",Samuel Souza,99.7 MB,"English, Arabic, Chinese, Korean, Portuguese, Simplified Chinese, Spanish, Traditional Chinese",4+,Free,11-Sep-19,https://is4-ssl.mzstatic.com/image/thumb/Purple123/v4/b2/b8/33/b2b833eb-8649-5d5d-78c9-7c062226d66e/AppIcon-0-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-7.png/230x0w.png,,Education
Guess The Category,https://apps.apple.com/us/app/guess-the-category/id701525886,3.7,3,,"Guess which category the item belongs!

.. is a Singer or an Actor?
.. is an Amphibian or Reptile?
.. is a song by Madonna?
.. is a song by Pink Floyd or the Rolling Stones?
.. is a Motion Picture Comedy or Drama?

.. and many other categories!

Climb the Game Center!


      more
    
",Angelo Capone,9.3 MB,"English, Italian",4+,Free,17-Jan-18,https://is5-ssl.mzstatic.com/image/thumb/Purple118/v4/ba/94/f8/ba94f85e-55db-0c3c-141b-3aca084aed23/AppIcon-1x_U007emarketing-85-220-0-6.png/230x0w.png,,Games
QUALIALINK,https://apps.apple.com/us/app/qualialink/id1485241502,,,,"////////////////////////////////////////////////////////////////////////////////////////////////////////

■美少女×回転×パズル■
好評配信中の『ヴァイタルギア』に登場する美少女たちと共にパズルゲーム！
お気に入りのキャラを使い、ハイスコアを叩き出そう！

＜おすすめポイント＞
●『ヴァイタルギア』に登場するキャラの中から選び抜かれた12人の少女達と共に、一風変わったパズルゲームの世界を楽しんでみてください！！
●簡単操作の爽快パズルゲーム！どんどん繋げてハイスコアを叩き出しましょう！
●盤面の外側をスワイプする事で、パズルが大回転！！より戦略性あるパズルを楽しんでください！

■遊び方■
キャラを選択し、いざパズル！
選択したキャラによって個性的な能力が発揮！
得意なプレイスタイルに合ったキャラを選択しましょう！

＜キャラ開放＞
ゲーム内で稼いだコインを使って、ロックされているキャラを開放！
ぜひコンプリートしてみてください！

[価格]
完全無料
[対応OS]
iOS10〜
[推奨端末]
iPhone7~


〜 クオリアリンク制作委員会 〜

＜プランナー＞
草野 恵理沙
神田 透也
＜プログラマー＞
佐藤 瑞己
井餘田 旺浩
Reynaldi Aditya Putra
小西 倫太郎
胡俊林
＜デザイナー＞
堀澤 遥香
＜プロデューサー／ディレクター＞
畑山 陽平

////////////////////////////////////////////////////////////////////////////////////////////////////////


      more
    
","Arsaga Partners, Inc",791.3 MB,English,12+,Free,20-Nov-19,https://is2-ssl.mzstatic.com/image/thumb/Purple113/v4/4f/19/a2/4f19a2ae-db27-3cd2-5454-980ebb220a2e/AppIcon-0-0-1x_U007emarketing-0-0-0-7-85-220.png/230x0w.png,,Games
